SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Actual_Churn,Risk_Segment
0,1,1,56,1,1,75.85,4261.2,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0.015,0,Low Risk
0,1,1,49,1,1,99.8,4872.45,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.625,1,Medium Risk
0,0,1,39,1,0,25.0,1004.35,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
0,1,1,61,1,1,99.15,6010.05,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.36,1,Low Risk
0,1,0,43,0,0,34.0,1505.35,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.175,0,Low Risk
0,0,0,5,1,0,19.55,99.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.125,0,Low Risk
0,0,0,11,1,0,20.3,246.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.11,0,Low Risk
0,0,0,2,1,0,24.85,62.0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.065,0,Low Risk
0,0,0,13,1,1,96.65,1244.5,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7,1,High Risk
0,1,1,72,1,0,81.0,5750.0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.0,0,Low Risk
1,0,0,46,1,1,69.1,3255.35,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0.1,0,Low Risk
0,1,0,71,1,1,108.55,7616.0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.325,0,Low Risk
0,0,0,36,1,1,87.55,3078.1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.22,1,Low Risk
0,1,0,64,1,1,108.5,6880.85,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.095,0,Low Risk
0,0,0,1,1,0,75.3,75.3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5322376459127787,1,Medium Risk
0,1,0,15,1,1,84.3,1308.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.57,1,Medium Risk
0,1,0,36,1,0,20.0,666.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.015,0,Low Risk
0,1,1,6,0,0,40.55,217.5,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0.115,0,Low Risk
0,1,0,30,1,1,50.0,1474.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.065,0,Low Risk
0,0,0,1,1,1,59.85,59.85,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.415,1,Medium Risk
0,0,0,13,1,1,80.85,1008.7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.365,1,Low Risk
0,1,1,61,1,0,20.4,1226.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.035,0,Low Risk
0,1,1,72,1,1,107.7,7919.8,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.015,0,Low Risk
0,1,1,67,1,0,74.0,4868.4,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0.045,0,Low Risk
0,0,0,34,1,1,79.95,2727.3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.06,0,Low Risk
0,1,0,72,1,0,20.5,1502.25,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0,Low Risk
0,1,0,46,1,0,65.65,3047.15,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0.02,0,Low Risk
0,0,0,7,1,1,75.1,552.95,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.54,1,Medium Risk
1,0,0,7,1,0,76.45,503.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3029029316874737,1,Low Risk
0,1,0,72,1,1,67.8,4804.65,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.015,0,Low Risk
0,1,1,32,1,1,86.1,2723.75,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.34,0,Low Risk
0,0,0,39,1,1,53.85,2200.7,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.11,0,Low Risk
0,1,1,47,1,1,96.1,4391.45,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0.135,0,Low Risk
1,1,0,50,1,1,95.05,4888.7,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.435,1,Medium Risk
0,1,1,58,1,1,19.55,1108.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.045,0,Low Risk
0,0,0,41,1,1,81.3,3190.65,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.31,0,Low Risk
1,1,0,4,1,1,83.25,308.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.845,0,High Risk
0,1,1,32,1,0,61.4,1864.65,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04,0,Low Risk
0,0,0,1,1,0,20.75,20.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.048135928013867985,0,Low Risk
0,0,0,19,1,0,19.65,358.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
1,1,0,62,1,1,104.85,6312.9,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.355,0,Low Risk
0,0,0,1,1,0,74.1,74.1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.295,0,Low Risk
0,0,0,12,1,1,61.65,713.75,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.2,1,Low Risk
0,1,0,48,0,1,45.3,2145.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.155,1,Low Risk
0,0,1,3,1,1,64.5,177.4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.32,0,Low Risk
0,1,0,40,1,1,78.85,3126.85,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.325,0,Low Risk
0,0,0,19,0,1,25.15,468.35,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13,0,Low Risk
0,0,0,1,1,1,70.25,70.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.32,1,Low Risk
0,1,1,67,1,1,24.9,1680.25,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,1,1,16,1,0,100.7,1522.7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.475,0,Medium Risk
0,0,0,1,1,1,19.55,19.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.2142351376240663,0,Low Risk
0,0,1,21,0,0,53.15,1183.2,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.025,0,Low Risk
1,1,1,29,0,1,35.65,1025.15,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.22,0,Low Risk
1,1,1,20,1,0,94.3,1818.3,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0.21,0,Low Risk
0,1,0,13,1,0,94.1,1215.6,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.55,1,Medium Risk
0,1,1,9,0,1,29.95,248.95,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.35,1,Low Risk
0,1,0,51,1,1,83.25,4089.45,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.005,0,Low Risk
0,1,1,60,1,1,79.05,4663.4,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.07,0,Low Risk
1,0,0,20,1,1,79.15,1520.9,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.52,1,Medium Risk
0,0,0,9,0,1,34.7,296.1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.27,1,Low Risk
1,1,0,8,1,1,80.65,633.3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7,1,High Risk
0,1,0,63,1,0,79.8,5034.05,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01,0,Low Risk
0,1,1,10,1,1,65.9,660.05,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,0.235,0,Low Risk
0,0,0,3,1,1,69.95,220.45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.445,0,Medium Risk
0,1,1,44,1,0,20.6,926.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,0,Low Risk
0,1,1,8,1,1,51.3,411.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.205,0,Low Risk
0,1,1,61,1,1,106.0,6547.7,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.07,1,Low Risk
0,1,1,43,1,1,99.3,4209.95,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.455,0,Medium Risk
0,1,0,43,1,1,56.35,2391.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.135,0,Low Risk
0,0,0,5,1,1,50.6,249.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6,1,Medium Risk
0,1,1,29,1,0,69.05,1958.45,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.05,0,Low Risk
1,1,0,54,1,1,99.05,5295.7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.59,0,Medium Risk
0,1,0,50,1,1,98.25,4858.7,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.39,0,Low Risk
0,0,0,68,1,1,88.15,6148.45,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.015,0,Low Risk
1,1,1,1,1,1,69.25,69.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.905,1,High Risk
0,1,1,72,1,1,108.3,7679.65,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.05,0,Low Risk
0,0,0,55,1,1,73.1,4144.9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41,0,Medium Risk
0,0,0,3,1,1,70.3,220.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.56,0,Medium Risk
0,0,0,1,1,0,19.05,19.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.022365625764529478,0,Low Risk
0,1,1,7,1,0,19.85,144.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.015,0,Low Risk
1,0,0,9,1,1,84.4,732.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.64,1,Medium Risk
0,0,0,37,0,0,35.8,1316.9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0.11,0,Low Risk
0,1,1,62,1,0,86.1,5215.25,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.015,0,Low Risk
0,1,1,56,1,1,61.3,3346.8,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.0,0,Low Risk
0,1,1,27,1,0,24.5,761.95,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.055,0,Low Risk
0,1,1,49,1,1,87.2,4345.0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,0.065,0,Low Risk
0,1,1,28,1,1,20.3,487.95,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.005,0,Low Risk
0,0,0,5,1,0,20.65,93.55,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.08,0,Low Risk
0,0,0,56,1,0,19.7,1051.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.11,0,Low Risk
